record_type,step,pc,inst,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,mem_access,mem_width,pa_shifted,va_raw,value
STEP,5618,0x00001068,0xfe814183,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5618,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000041a,0x00001068,0xfe814183
MEM,5618,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f2,0x00051fc8,0x000000ff
STEP,5619,0x0000106c,0x004181b3,0x00000000,0x00001108,0x00051fe0,0x000315ff,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5619,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000041b,0x0000106c,0x004181b3
STEP,5620,0x00001070,0x0001c183,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5620,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000041c,0x00001070,0x0001c183
MEM,5620,,,,,,,,,,,,,,,,,,,READ,BYTE,0x0000c57f,0x000315ff,0x00000000
STEP,5621,0x00001074,0xfe310223,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5621,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000041d,0x00001074,0xfe310223
MEM,5621,,,,,,,,,,,,,,,,,,,WRITE,BYTE,0x000147f1,0x00051fc4,0x00000000
STEP,5622,0x00001078,0xff412183,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5622,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000041e,0x00001078,0xff412183
MEM,5622,,,,,,,,,,,,,,,,,,,READ,WORD,0x000147f5,0x00051fd4,0x000000ff
STEP,5623,0x0000107c,0xfe412203,0x00000000,0x00001108,0x00051fe0,0x000000ff,0xffff8000,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5623,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000041f,0x0000107c,0xfe412203
MEM,5623,,,,,,,,,,,,,,,,,,,READ,WORD,0x000147f1,0x00051fc4,0xffff8000
STEP,5624,0x00001080,0x00450533,0x00000000,0x00001108,0x00051fe0,0x000000ff,0xffff8000,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0xffffffff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5624,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000420,0x00001080,0x00450533
STEP,5625,0x00001084,0x00150513,0x00000000,0x00001108,0x00051fe0,0x000000ff,0xffff8000,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00000000,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5625,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000421,0x00001084,0x00150513
STEP,5626,0x00001088,0x00940633,0x00000000,0x00001108,0x00051fe0,0x000000ff,0xffff8000,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5626,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000422,0x00001088,0x00940633
STEP,5627,0x0000108c,0xfef60fa3,0x00000000,0x00001108,0x00051fe0,0x000000ff,0xffff8000,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5627,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000423,0x0000108c,0xfef60fa3
MEM,5627,,,,,,,,,,,,,,,,,,,WRITE,BYTE,0x000125af,0x000496be,0x000000ff
STEP,5628,0x00001090,0xfef12423,0x00000000,0x00001108,0x00051fe0,0x000000ff,0xffff8000,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5628,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000424,0x00001090,0xfef12423
MEM,5628,,,,,,,,,,,,,,,,,,,WRITE,WORD,0x000147f2,0x00051fc8,0x00007fff
STEP,5629,0x00001094,0xfe914203,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x0000007f,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5629,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000425,0x00001094,0xfe914203
MEM,5629,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f2,0x00051fc9,0x0000007f
STEP,5630,0x00001098,0x00460023,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x0000007f,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5630,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000426,0x00001098,0x00460023
MEM,5630,,,,,,,,,,,,,,,,,,,WRITE,BYTE,0x000125af,0x000496bf,0x0000007f
STEP,5631,0x0000109c,0xfea12823,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x0000007f,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5631,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000427,0x0000109c,0xfea12823
MEM,5631,,,,,,,,,,,,,,,,,,,WRITE,WORD,0x000147f4,0x00051fd0,0x00000000
STEP,5632,0x000010a0,0xfe812e23,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x0000007f,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5632,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000428,0x000010a0,0xfe812e23
MEM,5632,,,,,,,,,,,,,,,,,,,WRITE,WORD,0x000147f7,0x00051fdc,0x000496b0
STEP,5633,0x000010a4,0x00001437,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x0000007f,0x00000000,0x00000000,0x00000000,0x00001000,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5633,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000429,0x000010a4,0x00001437
STEP,5634,0x000010a8,0x40840413,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x0000007f,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5634,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000042a,0x000010a8,0x40840413
STEP,5635,0x000010ac,0xff014183,0x00000000,0x00001108,0x00051fe0,0x00000000,0x0000007f,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5635,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000042b,0x000010ac,0xff014183
MEM,5635,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f4,0x00051fd0,0x00000000
STEP,5636,0x000010b0,0x003401b3,0x00000000,0x00001108,0x00051fe0,0x00001408,0x0000007f,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5636,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000042c,0x000010b0,0x003401b3
STEP,5637,0x000010b4,0x0001c183,0x00000000,0x00001108,0x00051fe0,0x00000000,0x0000007f,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5637,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000042d,0x000010b4,0x0001c183
MEM,5637,,,,,,,,,,,,,,,,,,,READ,BYTE,0x00000502,0x00001408,0x00000000
STEP,5638,0x000010b8,0xff114203,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5638,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000042e,0x000010b8,0xff114203
MEM,5638,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f4,0x00051fd1,0x00000000
STEP,5639,0x000010bc,0x00440233,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00001408,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5639,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000042f,0x000010bc,0x00440233
STEP,5640,0x000010c0,0x00024203,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5640,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000430,0x000010c0,0x00024203
MEM,5640,,,,,,,,,,,,,,,,,,,READ,BYTE,0x00000502,0x00001408,0x00000000
STEP,5641,0x000010c4,0x004181b3,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5641,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000431,0x000010c4,0x004181b3
STEP,5642,0x000010c8,0xff214203,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5642,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000432,0x000010c8,0xff214203
MEM,5642,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f4,0x00051fd2,0x00000000
STEP,5643,0x000010cc,0x00440233,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00001408,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5643,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000433,0x000010cc,0x00440233
STEP,5644,0x000010d0,0x00024203,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5644,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000434,0x000010d0,0x00024203
MEM,5644,,,,,,,,,,,,,,,,,,,READ,BYTE,0x00000502,0x00001408,0x00000000
STEP,5645,0x000010d4,0x004181b3,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5645,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000435,0x000010d4,0x004181b3
STEP,5646,0x000010d8,0xff314203,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5646,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000436,0x000010d8,0xff314203
MEM,5646,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f4,0x00051fd3,0x00000000
STEP,5647,0x000010dc,0x00440233,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00001408,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5647,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000437,0x000010dc,0x00440233
STEP,5648,0x000010e0,0x00024203,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5648,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000438,0x000010e0,0x00024203
MEM,5648,,,,,,,,,,,,,,,,,,,READ,BYTE,0x00000502,0x00001408,0x00000000
STEP,5649,0x000010e4,0x004181b3,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5649,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000439,0x000010e4,0x004181b3
STEP,5650,0x000010e8,0x00001237,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00001000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5650,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000043a,0x000010e8,0x00001237
STEP,5651,0x000010ec,0x40020213,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00001400,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5651,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000043b,0x000010ec,0x40020213
STEP,5652,0x000010f0,0x00320233,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00001400,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000000,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5652,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000043c,0x000010f0,0x00320233
STEP,5653,0x000010f4,0x00024503,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00001400,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5653,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000043d,0x000010f4,0x00024503
MEM,5653,,,,,,,,,,,,,,,,,,,READ,BYTE,0x00000500,0x00001400,0x00000001
STEP,5654,0x000010f8,0xffc12403,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00001400,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5654,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000043e,0x000010f8,0xffc12403
MEM,5654,,,,,,,,,,,,,,,,,,,READ,WORD,0x000147f7,0x00051fdc,0x000496b0
STEP,5655,0x000010fc,0x00d12023,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00001400,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5655,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000043f,0x000010fc,0x00d12023
MEM,5655,,,,,,,,,,,,,,,,,,,WRITE,WORD,0x000147f8,0x00051fe0,0x0004966c
STEP,5656,0x00001100,0x01800093,0x00000000,0x00000018,0x00051fe0,0x00000000,0x00001400,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5656,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000440,0x00001100,0x01800093
STEP,5657,0x00001104,0x000080e7,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00001400,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5657,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000441,0x00001104,0x000080e7
STEP,5658,0x00000018,0xfea12823,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00001400,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5658,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000006,0x00000018,0xfea12823
MEM,5658,,,,,,,,,,,,,,,,,,,WRITE,WORD,0x000147f4,0x00051fd0,0x00000001
STEP,5659,0x0000001c,0xfe812e23,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00001400,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5659,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000007,0x0000001c,0xfe812e23
MEM,5659,,,,,,,,,,,,,,,,,,,WRITE,WORD,0x000147f7,0x00051fdc,0x000496b0
STEP,5660,0x00000020,0x00001437,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00001400,0x00000000,0x00000000,0x00000000,0x00001000,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5660,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000008,0x00000020,0x00001437
STEP,5661,0x00000024,0x40840413,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00001400,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5661,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000009,0x00000024,0x40840413
STEP,5662,0x00000028,0xff014183,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00001400,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5662,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000000a,0x00000028,0xff014183
MEM,5662,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f4,0x00051fd0,0x00000001
STEP,5663,0x0000002c,0x003401b3,0x00000000,0x00001108,0x00051fe0,0x00001409,0x00001400,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5663,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000000b,0x0000002c,0x003401b3
STEP,5664,0x00000030,0x0001c183,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00001400,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5664,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000000c,0x00000030,0x0001c183
MEM,5664,,,,,,,,,,,,,,,,,,,READ,BYTE,0x00000502,0x00001409,0x00000001
STEP,5665,0x00000034,0xff114203,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5665,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000000d,0x00000034,0xff114203
MEM,5665,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f4,0x00051fd1,0x00000000
STEP,5666,0x00000038,0x00440233,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00001408,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5666,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000000e,0x00000038,0x00440233
STEP,5667,0x0000003c,0x00024203,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5667,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000000f,0x0000003c,0x00024203
MEM,5667,,,,,,,,,,,,,,,,,,,READ,BYTE,0x00000502,0x00001408,0x00000000
STEP,5668,0x00000040,0x004181b3,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5668,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000010,0x00000040,0x004181b3
STEP,5669,0x00000044,0xff214203,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5669,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000011,0x00000044,0xff214203
MEM,5669,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f4,0x00051fd2,0x00000000
STEP,5670,0x00000048,0x00440233,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00001408,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5670,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000012,0x00000048,0x00440233
STEP,5671,0x0000004c,0x00024203,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5671,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000013,0x0000004c,0x00024203
MEM,5671,,,,,,,,,,,,,,,,,,,READ,BYTE,0x00000502,0x00001408,0x00000000
STEP,5672,0x00000050,0x004181b3,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5672,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000014,0x00000050,0x004181b3
STEP,5673,0x00000054,0xff314203,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5673,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000015,0x00000054,0xff314203
MEM,5673,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f4,0x00051fd3,0x00000000
STEP,5674,0x00000058,0x00440233,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00001408,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5674,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000016,0x00000058,0x00440233
STEP,5675,0x0000005c,0x00024203,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5675,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000017,0x0000005c,0x00024203
MEM,5675,,,,,,,,,,,,,,,,,,,READ,BYTE,0x00000502,0x00001408,0x00000000
STEP,5676,0x00000060,0x004181b3,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5676,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000018,0x00000060,0x004181b3
STEP,5677,0x00000064,0x00001237,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00001000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5677,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000019,0x00000064,0x00001237
STEP,5678,0x00000068,0x40020213,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00001400,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5678,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000001a,0x00000068,0x40020213
STEP,5679,0x0000006c,0x00320233,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00001401,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5679,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000001b,0x0000006c,0x00320233
STEP,5680,0x00000070,0x00024203,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00001408,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5680,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000001c,0x00000070,0x00024203
MEM,5680,,,,,,,,,,,,,,,,,,,READ,BYTE,0x00000500,0x00001401,0x00000000
STEP,5681,0x00000074,0xffc12403,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5681,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000001d,0x00000074,0xffc12403
MEM,5681,,,,,,,,,,,,,,,,,,,READ,WORD,0x000147f7,0x00051fdc,0x000496b0
STEP,5682,0x00000078,0x00420233,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5682,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000001e,0x00000078,0x00420233
STEP,5683,0x0000007c,0x00420233,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5683,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000001f,0x0000007c,0x00420233
STEP,5684,0x00000080,0x00410233,0x00000000,0x00001108,0x00051fe0,0x00000001,0x00051fe0,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00000001,0x00000000,0x000496bf,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5684,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000020,0x00000080,0x00410233
